account_id,customer_id,account_type,wallet_tier,account_status,opened_date,daily_limit_egp,current_balance_egp
A009912,C031734,Personal Wallet,Basic,Active,2022-01-26,10000.0,1346.91
A009913,C013146,Personal Wallet,Basic,Active,2022-05-17,10000.0,2814.0
A009914,C032192,Personal Wallet,Silver,Active,2025-03-11,20000.0,413.21
A009915,C037835,Personal Wallet,Basic,Active,2023-01-23,10000.0,691.03
A009916,C018012,Personal Wallet,Basic,Active,2026-06-13,10000.0,1373.32
A009917,C040780,Personal Wallet,Basic,Active,2022-12-17,10000.0,582.93
A009918,C026516,Personal Wallet,Basic,Active,2023-01-19,10000.0,863.52
A009919,C043102,Business Wallet,Business,Active,2023-06-02,80000.0,6882.99
A009920,C028228,Personal Wallet,Gold,Active,2023-12-24,40000.0,6122.58
A009921,C044772,Personal Wallet,Gold,Active,2024-05-13,40000.0,1580.8
A009922,C043774,Personal Wallet,Basic,Active,2022-09-08,10000.0,863.71
A009923,C023408,Personal Wallet,Basic,Active,2022-07-19,10000.0,645.94
A009924,C029000,Personal Wallet,Gold,Active,2022-09-14,40000.0,12627.5
A009925,C001911,Personal Wallet,Basic,Active,2024-09-29,10000.0,1093.08
A009926,C012900,Personal Wallet,Basic,Closed,2022-11-08,10000.0,677.01
A009927,C020940,Personal Wallet,Basic,Suspended,2025-05-13,10000.0,4500.62
A009928,C009368,Personal Wallet,Gold,Active,2022-05-04,40000.0,2379.19
A009929,C012344,Personal Wallet,Basic,Active,2025-04-16,10000.0,249.43
A009930,C009347,Personal Wallet,Basic,Active,2024-08-15,10000.0,1464.78
A009931,C027769,Business Wallet,Business,Active,2023-12-15,80000.0,7394.4
A009932,C033154,Personal Wallet,Silver,Active,2023-12-13,20000.0,1605.46
A009933,C028464,Personal Wallet,Basic,Active,2023-02-06,10000.0,675.56
A009934,C023170,Personal Wallet,Basic,Active,2024-02-16,10000.0,2569.35
A009935,C033179,Personal Wallet,Silver,Active,2024-04-20,20000.0,268.99
A009936,C019077,Personal Wallet,Silver,Active,2025-07-18,20000.0,1278.06
A009937,C006860,Personal Wallet,Basic,Active,2025-10-04,10000.0,922.59
A009938,C011905,Personal Wallet,Silver,Closed,2022-07-20,20000.0,1319.64
A009939,C037978,Personal Wallet,Gold,Active,2022-08-06,40000.0,7250.95
A009940,C044582,Personal Wallet,Basic,Active,2022-09-30,10000.0,819.02
A009941,C029351,Personal Wallet,Basic,Active,2022-05-24,10000.0,1993.62
A009942,C037272,Personal Wallet,Basic,Active,2023-02-20,10000.0,3015.93
A009943,C040269,Personal Wallet,Silver,Active,2024-12-09,20000.0,1517.0
A009944,C023175,Personal Wallet,Basic,Active,2023-10-06,10000.0,2299.92
A009945,C037014,Personal Wallet,Basic,Suspended,2022-12-08,10000.0,249.73
A009946,C002036,Personal Wallet,Silver,Active,2023-04-30,20000.0,1046.32
A009947,C034564,Personal Wallet,Basic,Active,2026-01-24,10000.0,950.8
A009948,C000392,Personal Wallet,Silver,Active,2022-09-17,20000.0,1333.6
A009949,C025959,Personal Wallet,Silver,Active,2023-08-22,20000.0,3484.9
A009950,C041103,Personal Wallet,Basic,Active,2025-12-31,10000.0,562.69
A009951,C023740,Personal Wallet,Basic,Active,2025-05-23,10000.0,526.68
A009952,C012978,Personal Wallet,Silver,Active,2024-01-20,20000.0,2106.44
A009953,C039091,Personal Wallet,Silver,Active,2023-04-23,20000.0,1219.18
A009954,C034370,Personal Wallet,Basic,Active,2022-03-11,10000.0,828.24
A009955,C033767,Personal Wallet,Basic,Suspended,2023-04-17,10000.0,5425.86
A009956,C042631,Personal Wallet,Silver,Active,2025-09-10,20000.0,1230.96
A009957,C009415,Personal Wallet,Basic,Active,2023-10-19,10000.0,1620.88
A009958,C002698,Personal Wallet,Basic,Active,2025-07-22,10000.0,1892.12
A009959,C005681,Personal Wallet,Basic,Active,2022-05-22,10000.0,997.93
A009960,C014734,Personal Wallet,Silver,Active,2023-11-29,20000.0,2769.09
A009961,C039760,Personal Wallet,Silver,Active,2026-04-20,20000.0,465.92
A009962,C013032,Personal Wallet,Gold,Active,2023-02-07,40000.0,5419.15
A009963,C040121,Personal Wallet,Basic,Active,2023-11-08,10000.0,918.35
A009964,C007333,Personal Wallet,Silver,Active,2023-10-24,20000.0,998.84
A009965,C010575,Personal Wallet,Silver,Active,2025-07-29,20000.0,414.87
A009966,C010824,Personal Wallet,Basic,Active,2026-06-20,10000.0,1394.14
A009967,C035857,Personal Wallet,Basic,Active,2023-06-23,10000.0,786.74
A009968,C006248,Personal Wallet,Gold,Active,2024-02-17,40000.0,2106.01
A009969,C018796,Personal Wallet,Basic,Active,2024-01-21,10000.0,2222.23
A009970,C008773,Personal Wallet,Gold,Active,2024-04-24,40000.0,8997.99
A009971,C015967,Business Wallet,Business,Active,2023-05-29,80000.0,1407.34
A009972,C003836,Personal Wallet,Silver,Active,2024-07-07,20000.0,3239.77
A009973,C037435,Personal Wallet,Basic,Active,2025-09-16,10000.0,1076.2
A009974,C041317,Personal Wallet,Basic,Active,2022-06-05,10000.0,74.64
A009975,C004198,Personal Wallet,Silver,Suspended,2022-11-10,20000.0,218.27
A009976,C010054,Personal Wallet,Basic,Active,2023-07-17,10000.0,381.18
A009977,C011296,Personal Wallet,Silver,Active,2024-10-10,20000.0,2370.68
A009978,C044223,Personal Wallet,Basic,Active,2022-09-23,10000.0,792.07
A009979,C005361,Personal Wallet,Basic,Active,2025-04-19,10000.0,934.4
A009980,C010508,Personal Wallet,Silver,Active,2024-06-06,20000.0,3881.2
A009981,C017126,Personal Wallet,Basic,Active,2026-02-20,10000.0,48.75
A009982,C005832,Personal Wallet,Basic,Active,2023-09-28,10000.0,18.41
A009983,C004338,Personal Wallet,Basic,Active,2024-12-24,10000.0,370.51
A009984,C030286,Personal Wallet,Basic,Active,2022-08-05,10000.0,1282.75
A009985,C017977,Personal Wallet,Gold,Active,2024-09-05,40000.0,6858.72
A009986,C014349,Personal Wallet,Gold,Active,2023-01-08,40000.0,4724.96
A009987,C000005,Personal Wallet,Gold,Active,2022-10-26,40000.0,5887.4
A009988,C035286,Personal Wallet,Silver,Active,2026-04-05,20000.0,3968.69
A009989,C012767,Personal Wallet,Basic,Active,2024-03-14,10000.0,1883.73
A009990,C012619,Personal Wallet,Silver,Active,2024-12-21,20000.0,337.92
A009991,C016984,Personal Wallet,Basic,Active,2024-07-30,10000.0,2420.36
A009992,C023770,Personal Wallet,Basic,Active,2022-11-25,10000.0,1349.71
A009993,C026209,Personal Wallet,Silver,Active,2023-08-31,20000.0,2575.88
A009994,C022484,Personal Wallet,Silver,Active,2023-09-28,20000.0,561.08
A009995,C008217,Personal Wallet,Silver,Active,2023-11-08,20000.0,1536.43
A009996,C031483,Personal Wallet,Silver,Active,2025-03-16,20000.0,1665.47
A009997,C038521,Personal Wallet,Basic,Active,2024-08-23,10000.0,1415.37
A009998,C042737,Personal Wallet,Basic,Active,2023-10-15,10000.0,1135.48
A009999,C014275,Personal Wallet,Basic,Active,2023-10-21,10000.0,4241.56
A010000,C022563,Personal Wallet,Gold,Active,2024-08-22,40000.0,7535.85
A010001,C034542,Personal Wallet,Basic,Active,2022-09-30,10000.0,2404.35
A010002,C017464,Personal Wallet,Basic,Active,2023-08-13,10000.0,1503.72
A010003,C011332,Personal Wallet,Basic,Active,2022-12-11,10000.0,1057.66
A010004,C019958,Personal Wallet,Basic,Active,2023-06-28,10000.0,137.79
A010005,C011945,Personal Wallet,Silver,Active,2024-06-11,20000.0,440.6
A010006,C012383,Personal Wallet,Basic,Active,2025-03-20,10000.0,3466.51
A010007,C042586,Personal Wallet,Gold,Active,2024-12-21,40000.0,2397.17
A010008,C036532,Personal Wallet,Basic,Active,2025-03-16,10000.0,1235.19
A010009,C001022,Personal Wallet,Basic,Active,2023-01-18,10000.0,1831.84
A010010,C024701,Personal Wallet,Silver,Closed,2025-08-22,20000.0,808.61
A010011,C035896,Personal Wallet,Basic,Active,2023-12-24,10000.0,535.46
A010012,C034641,Personal Wallet,Basic,Active,2022-12-03,10000.0,2299.19
A010013,C004986,Personal Wallet,Basic,Active,2025-10-31,10000.0,1043.98
A010014,C020285,Personal Wallet,Silver,Active,2023-05-27,20000.0,2753.42
A010015,C002590,Personal Wallet,Silver,Active,2022-07-14,20000.0,3607.6
A010016,C004180,Personal Wallet,Basic,Active,2025-01-24,10000.0,1243.66
A010017,C006215,Personal Wallet,Basic,Active,2022-07-27,10000.0,1366.35
A010018,C026888,Personal Wallet,Gold,Active,2023-03-08,40000.0,4201.08
A010019,C028181,Personal Wallet,Basic,Active,2022-04-06,10000.0,264.65
A010020,C001195,Personal Wallet,Gold,Active,2025-04-30,40000.0,4375.23
A010021,C003909,Personal Wallet,Silver,Active,2025-11-02,20000.0,2189.48
A010022,C028906,Personal Wallet,Silver,Suspended,2024-11-26,20000.0,1667.14
A010023,C032482,Personal Wallet,Basic,Active,2024-06-13,10000.0,325.2
A010024,C026293,Personal Wallet,Basic,Active,2024-09-27,10000.0,547.63
A010025,C032027,Personal Wallet,Basic,Active,2026-06-20,10000.0,747.99
A010026,C044002,Personal Wallet,Basic,Active,2024-02-17,10000.0,233.73
A010027,C010763,Personal Wallet,Basic,Active,2025-07-05,10000.0,366.85
A010028,C018379,Personal Wallet,Basic,Active,2023-09-01,10000.0,413.05
A010029,C021971,Personal Wallet,Basic,Active,2023-09-08,10000.0,183.38
A010030,C037678,Personal Wallet,Basic,Active,2022-11-05,10000.0,1228.62
A010031,C019490,Personal Wallet,Basic,Active,2023-06-11,10000.0,2009.57
A010032,C043625,Personal Wallet,Silver,Active,2022-08-19,20000.0,2575.32
A010033,C038441,Personal Wallet,Silver,Active,2024-10-23,20000.0,991.47
A010034,C012421,Personal Wallet,Basic,Active,2022-04-21,10000.0,1108.91
A010035,C042966,Personal Wallet,Silver,Active,2025-06-07,20000.0,2332.86
A010036,C012784,Personal Wallet,Silver,Closed,2025-09-14,20000.0,2528.41
A010037,C035552,Personal Wallet,Silver,Active,2024-07-08,20000.0,324.93
A010038,C040943,Personal Wallet,Gold,Active,2023-01-01,40000.0,3374.39
A010039,C011549,Personal Wallet,Basic,Active,2022-11-23,10000.0,130.26
A010040,C043961,Personal Wallet,Basic,Active,2024-06-29,10000.0,697.24
A010041,C013837,Personal Wallet,Gold,Active,2025-01-14,40000.0,2552.53
A010042,C043330,Personal Wallet,Basic,Active,2025-03-22,10000.0,1714.61
A010043,C028319,Personal Wallet,Gold,Active,2024-05-20,40000.0,5290.07
A010044,C030912,Personal Wallet,Basic,Active,2024-10-31,10000.0,1921.65
A010045,C005729,Personal Wallet,Basic,Active,2025-03-16,10000.0,1387.95
A010046,C018403,Personal Wallet,Gold,Active,2023-07-25,40000.0,2315.52
A010047,C018225,Personal Wallet,Basic,Active,2024-03-29,10000.0,3066.31
A010048,C009631,Personal Wallet,Basic,Active,2024-07-09,10000.0,847.21
A010049,C036607,Personal Wallet,Gold,Active,2024-01-13,40000.0,1766.0
A010050,C035314,Personal Wallet,Basic,Active,2025-08-29,10000.0,899.24
A010051,C025767,Personal Wallet,Basic,Suspended,2023-01-24,10000.0,16.01
A010052,C026142,Personal Wallet,Basic,Active,2023-08-20,10000.0,3288.99
A010053,C044069,Personal Wallet,Silver,Active,2022-03-30,20000.0,3777.45
A010054,C019036,Personal Wallet,Basic,Active,2022-11-12,10000.0,4116.17
A010055,C024861,Personal Wallet,Silver,Active,2024-11-16,20000.0,1392.69
A010056,C009890,Personal Wallet,Silver,Active,2023-06-18,20000.0,2998.24
A010057,C039788,Personal Wallet,Basic,Active,2022-07-30,10000.0,1884.26
A010058,C005894,Personal Wallet,Gold,Active,2023-10-08,40000.0,5007.61
A010059,C009277,Personal Wallet,Basic,Active,2024-10-24,10000.0,700.71
A010060,C029835,Personal Wallet,Basic,Active,2026-03-05,10000.0,292.34
A010061,C040718,Personal Wallet,Basic,Active,2023-01-31,10000.0,1792.7
A010062,C042394,Personal Wallet,Basic,Active,2023-05-29,10000.0,1360.56
A010063,C022926,Personal Wallet,Silver,Active,2024-10-04,20000.0,3157.31
A010064,C030571,Personal Wallet,Gold,Active,2023-02-17,40000.0,3988.34
A010065,C041256,Personal Wallet,Basic,Active,2024-07-24,10000.0,754.83
A010066,C032400,Personal Wallet,Basic,Active,2023-01-21,10000.0,438.25
A010067,C028976,Personal Wallet,Silver,Active,2022-12-23,20000.0,2932.9
A010068,C008159,Personal Wallet,Basic,Suspended,2026-06-20,10000.0,1156.64
A010069,C037063,Personal Wallet,Silver,Suspended,2025-06-24,20000.0,1312.92
A010070,C004719,Personal Wallet,Basic,Active,2024-08-15,10000.0,608.4
A010071,C032849,Personal Wallet,Basic,Active,2025-10-03,10000.0,2114.63
A010072,C002490,Personal Wallet,Basic,Suspended,2024-09-25,10000.0,292.81
A010073,C001112,Personal Wallet,Basic,Active,2023-01-21,10000.0,576.86
A010074,C007824,Personal Wallet,Basic,Active,2022-09-01,10000.0,294.5
A010075,C018143,Business Wallet,Business,Active,2023-08-23,80000.0,7022.4
A010076,C030289,Personal Wallet,Basic,Active,2026-06-20,10000.0,442.71
A010077,C024426,Personal Wallet,Silver,Active,2024-11-04,20000.0,965.16
A010078,C022997,Personal Wallet,Basic,Active,2023-12-13,10000.0,1233.63
A010079,C034804,Personal Wallet,Silver,Suspended,2022-05-05,20000.0,4020.67
A010080,C000872,Personal Wallet,Basic,Active,2024-01-10,10000.0,503.22
A010081,C043391,Personal Wallet,Basic,Active,2024-07-29,10000.0,771.95
A010082,C018758,Personal Wallet,Basic,Suspended,2025-01-28,10000.0,1070.25
A010083,C038119,Personal Wallet,Gold,Active,2025-10-15,40000.0,2034.99
A010084,C044202,Personal Wallet,Basic,Active,2024-02-21,10000.0,139.01
A010085,C013899,Personal Wallet,Basic,Active,2025-02-20,10000.0,137.41
A010086,C019881,Personal Wallet,Silver,Active,2022-10-20,20000.0,716.93
A010087,C035977,Personal Wallet,Basic,Active,2024-01-16,10000.0,827.14
A010088,C024394,Personal Wallet,Basic,Active,2024-01-11,10000.0,504.6
A010089,C042831,Personal Wallet,Basic,Active,2023-05-21,10000.0,758.47
A010090,C006311,Business Wallet,Business,Active,2026-04-19,80000.0,8282.14
A010091,C013757,Personal Wallet,Basic,Active,2024-07-06,10000.0,560.1
A010092,C038703,Personal Wallet,Basic,Active,2024-08-15,10000.0,359.03
A010093,C022850,Personal Wallet,Gold,Active,2024-06-21,40000.0,2298.91
A010094,C006971,Personal Wallet,Gold,Active,2024-07-30,40000.0,2428.38
A010095,C000843,Business Wallet,Business,Closed,2023-07-10,80000.0,25002.03
A010096,C032152,Personal Wallet,Basic,Active,2023-03-01,10000.0,1410.18
A010097,C021174,Personal Wallet,Basic,Active,2022-09-20,10000.0,797.44
A010098,C028809,Personal Wallet,Basic,Active,2022-06-16,10000.0,367.44
A010099,C032604,Personal Wallet,Basic,Active,2023-12-21,10000.0,51.23
A010100,C009240,Personal Wallet,Basic,Active,2024-05-24,10000.0,1411.14
A010101,C011923,Business Wallet,Business,Suspended,2025-01-08,80000.0,11443.44
A010102,C036335,Personal Wallet,Silver,Active,2025-05-02,20000.0,2332.3
A010103,C034049,Personal Wallet,Silver,Active,2024-08-29,20000.0,1920.81
A010104,C033589,Personal Wallet,Basic,Active,2024-01-10,10000.0,726.9
A010105,C032265,Personal Wallet,Basic,Active,2023-07-30,10000.0,1248.69
A010106,C015993,Personal Wallet,Silver,Active,2023-12-28,20000.0,4716.91
A010107,C021419,Personal Wallet,Silver,Active,2026-05-21,20000.0,381.83
A010108,C024303,Personal Wallet,Gold,Active,2022-12-08,40000.0,530.2
A010109,C037545,Business Wallet,Business,Active,2022-11-02,80000.0,13020.88
A010110,C043290,Personal Wallet,Basic,Active,2024-01-07,10000.0,493.67
A010111,C034371,Personal Wallet,Basic,Active,2023-07-12,10000.0,499.58
A010112,C013359,Personal Wallet,Basic,Active,2023-01-05,10000.0,1073.37
A010113,C035655,Personal Wallet,Basic,Active,2022-12-05,10000.0,1752.51
A010114,C002309,Personal Wallet,Basic,Active,2024-07-16,10000.0,349.71
A010115,C027967,Personal Wallet,Basic,Active,2024-12-07,10000.0,2446.19
A010116,C036948,Personal Wallet,Silver,Active,2024-05-27,20000.0,2146.51
A010117,C021580,Personal Wallet,Basic,Active,2023-10-29,10000.0,797.6
A010118,C023365,Personal Wallet,Silver,Active,2026-06-20,20000.0,766.14
A010119,C041538,Personal Wallet,Basic,Active,2023-07-29,10000.0,1337.16
A010120,C031670,Personal Wallet,Basic,Active,2022-09-05,10000.0,150.53
A010121,C010980,Personal Wallet,Basic,Active,2024-01-22,10000.0,2449.12
A010122,C016058,Personal Wallet,Silver,Active,2024-12-04,20000.0,3599.61
A010123,C003137,Personal Wallet,Basic,Active,2022-05-11,10000.0,2195.11
A010124,C015615,Personal Wallet,Basic,Active,2022-05-24,10000.0,389.76
A010125,C014984,Personal Wallet,Gold,Active,2022-08-05,40000.0,2580.85
A010126,C017123,Personal Wallet,Gold,Active,2025-09-29,40000.0,3272.21
A010127,C007764,Business Wallet,Gold,Active,2024-08-21,40000.0,8340.0
A010128,C012770,Personal Wallet,Gold,Active,2023-01-22,40000.0,1967.26
A010129,C044964,Personal Wallet,Silver,Closed,2023-10-27,20000.0,1429.56
A010130,C031779,Personal Wallet,Basic,Active,2022-06-30,10000.0,1619.25
A010131,C003235,Personal Wallet,Basic,Active,2025-02-05,10000.0,287.61
A010132,C014218,Business Wallet,Business,Active,2024-09-09,80000.0,1848.6
A010133,C013339,Personal Wallet,Gold,Active,2023-08-31,40000.0,5233.2
A010134,C020012,Personal Wallet,Silver,Suspended,2023-11-12,20000.0,813.49
A010135,C023702,Personal Wallet,Basic,Active,2024-10-26,10000.0,1978.55
A010136,C011902,Personal Wallet,Silver,Active,2024-09-07,20000.0,3229.0
A010137,C030686,Personal Wallet,Gold,Active,2023-01-13,40000.0,2340.87
A010138,C005499,Personal Wallet,Silver,Suspended,2024-12-09,20000.0,2325.85
A010139,C013641,Personal Wallet,Silver,Active,2024-05-24,20000.0,2488.86
A010140,C042818,Personal Wallet,Silver,Active,2024-01-03,20000.0,1431.59
A010141,C028256,Personal Wallet,Basic,Active,2023-07-03,10000.0,571.83
A010142,C038387,Personal Wallet,Basic,Active,2025-02-05,10000.0,1145.02
A010143,C013842,Personal Wallet,Basic,Active,2022-09-26,10000.0,918.36
A010144,C023511,Personal Wallet,Silver,Active,2023-08-07,20000.0,2126.67
A010145,C029341,Personal Wallet,Basic,Active,2023-09-17,10000.0,389.47
A010146,C004428,Personal Wallet,Basic,Active,2025-10-18,10000.0,920.09
A010147,C017853,Personal Wallet,Gold,Active,2022-11-04,40000.0,755.56
A010148,C016726,Personal Wallet,Basic,Active,2023-12-22,10000.0,1853.8
A010149,C003815,Personal Wallet,Basic,Active,2024-09-10,10000.0,505.39
A010150,C044424,Personal Wallet,Basic,Active,2023-06-15,10000.0,122.05
A010151,C003117,Personal Wallet,Gold,Active,2024-10-25,40000.0,6112.06
A010152,C042302,Personal Wallet,Basic,Active,2025-10-20,10000.0,982.55
A010153,C021585,Personal Wallet,Silver,Active,2026-03-22,20000.0,2399.26
A010154,C008841,Personal Wallet,Basic,Active,2024-10-29,10000.0,2711.54
A010155,C002661,Personal Wallet,Basic,Active,2023-03-22,10000.0,2133.09
A010156,C014661,Personal Wallet,Silver,Active,2024-10-17,20000.0,278.94
A010157,C012239,Personal Wallet,Basic,Active,2022-11-30,10000.0,2300.17
A010158,C034216,Personal Wallet,Silver,Suspended,2024-04-01,20000.0,1157.34
A010159,C039808,Personal Wallet,Silver,Active,2024-01-08,20000.0,2396.11
A010160,C036325,Personal Wallet,Silver,Active,2024-09-21,20000.0,1549.07
A010161,C011588,Personal Wallet,Basic,Active,2024-06-30,10000.0,1561.84
A010162,C025149,Personal Wallet,Silver,Active,2024-11-29,20000.0,1496.52
A010163,C001574,Personal Wallet,Silver,Active,2025-07-30,20000.0,1131.18
A010164,C002917,Personal Wallet,Basic,Active,2022-08-05,10000.0,1308.28
A010165,C040856,Personal Wallet,Basic,Active,2024-09-30,10000.0,2205.72
A010166,C011856,Personal Wallet,Basic,Active,2024-10-04,10000.0,267.79
A010167,C017782,Personal Wallet,Basic,Active,2024-07-19,10000.0,1424.04
A010168,C019992,Personal Wallet,Basic,Active,2025-04-20,10000.0,612.14
A010169,C028606,Personal Wallet,Silver,Active,2022-09-03,20000.0,1520.8
A010170,C038725,Personal Wallet,Basic,Active,2023-06-13,10000.0,887.36
A010171,C008280,Business Wallet,Business,Active,2025-12-20,80000.0,2052.72
A010172,C018030,Personal Wallet,Silver,Active,2022-12-24,20000.0,689.71
A010173,C022188,Personal Wallet,Gold,Active,2025-03-09,40000.0,2856.59
A010174,C015895,Personal Wallet,Gold,Active,2024-12-23,40000.0,5005.16
A010175,C007912,Personal Wallet,Silver,Active,2025-03-07,20000.0,1237.97
A010176,C011987,Personal Wallet,Gold,Active,2025-09-15,40000.0,4185.87
A010177,C035327,Personal Wallet,Basic,Active,2023-05-15,10000.0,140.0
A010178,C034524,Personal Wallet,Silver,Active,2022-11-15,20000.0,1084.06
A010179,C006021,Personal Wallet,Basic,Active,2026-03-24,10000.0,1355.44
A010180,C029382,Personal Wallet,Basic,Suspended,2024-06-18,10000.0,131.89
A010181,C035993,Personal Wallet,Silver,Active,2023-04-05,20000.0,187.96
A010182,C017270,Personal Wallet,Gold,Active,2026-06-20,40000.0,1126.39
A010183,C013186,Business Wallet,Gold,Closed,2023-08-07,40000.0,3423.75
A010184,C002923,Personal Wallet,Basic,Active,2025-07-07,10000.0,824.14
A010185,C022856,Personal Wallet,Basic,Active,2022-01-05,10000.0,2338.51
A010186,C017161,Personal Wallet,Silver,Active,2022-10-29,20000.0,987.3
